ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,XD051X9AA,SEAT BACK Front,Left,2003-2006,"SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,available,625,427.5,55.1 x 23.9 x 6.1 inches,10.10 Pounds,/parts/mopar-seat-back-front~xd051x9aa.html
2,XD031X9AA,COVER Front Seat Back,,2003-2004,SRT-10 Convertible,10 Cyl 8.3L,,,,,,discontinued,,,55.6 x 24.2 x 6.1 inches,10.20 Pounds,/parts/mopar-cover-front-seat-back~xd031x9aa.html
3,XD021X9AA,CUSHION Front Seat,Right,2003-2006,"SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,23.7 x 22.3 x 14.1 inches,1.40 Pounds,/parts/mopar-seat-cush-front-seat~xd021x9aa.html
4,6101448,NUT AND WASHER Hex Nut-Coned Washer M10 x 1.5,,"2008-2010, 1992-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",4,1,,,,available,11.3,7.86,1.2 x 1.2 x 0.8 inches,0.40 Pounds,/parts/mopar-nut-hex-nut-coned-washer~6101448.html
5,6101085,SCREW/WASHER,,"2003, 1992-1996","COMP. Coupe, GTS Coupe, RT/10 Convertible, SRT-10 Convertible","10 Cyl 8.0L, 10 Cyl 8.3L",4,1,,,,discontinued,,,,,/parts/mopar-screw~6101085.html
,5018530AA,HANDLE FOLD FLAT,,"2009-2010, 2003-2005","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,,0.50 Pounds,/parts/mopar-handle-fold-flat~5018530aa.html
,5018529AA,HANDLE Recliner,,"2009-2010, 2003-2005","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,6.6 x 3.6 x 1.1 inches,0.50 Pounds,/parts/mopar-handle-recliner~5018529aa.html
,5096019AA,HANDLE/SWITCH,,2003,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,,,,discontinued,,,5.4 x 4.9 x 3.3 inches,2.10 Pounds,/parts/mopar-handle~5096019aa.html
,5093213AA,RECLINER Seat Back,,"2008-2010, 2003-2006","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,Passenger Inboard,available,240,146.8,11.2 x 7.4 x 1.5 inches,2.60 Pounds,/parts/mopar-recliner-seat-back~5093213aa.html
,5093214AA,RECLINER Seat Back,,"2008-2010, 2003-2006","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,Driver Inboard,available,197,170.29,3.0 x 3.5 x 8.4 inches,2.60 Pounds,/parts/mopar-recliner-seat-back~5093214aa.html
,5093215AA,RECLINER Seat Back,,"2008-2010, 2003-2006","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,Driver Outboard,discontinued,,,9.4 x 8.0 x 1.2 inches,2.40 Pounds,/parts/mopar-recliner-seat-back~5093215aa.html
,6503675,SCREW AND WASHER Hex Head M10x1.5x40,,1997-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",4,1,,,,available,11.35,8.91,1.8 x 1.1 x 1.2 inches,0.60 Pounds,/parts/mopar-screw-hex-head~6503675.html
,5093210AA,TOWEL BAR Seat Adjuster Handle,,"2008-2010, 2003-2006","SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,54.05,22.6,18.0 x 15.9 x 1.3 inches,1.00 Pounds,/parts/mopar-towel-bar-seat-adjuster-handle~5093210aa.html
,5093207AA,TRACK Seat Adjuster,,2003-2004,SRT-10 Convertible,10 Cyl 8.3L,,,,,Inboard Right,discontinued,,,23.4 x 18.0 x 5.2 inches,15.50 Pounds,/parts/mopar-track-seat-adjuster~5093207aa.html
,5093208AA,TRACK Seat Adjuster,,2003-2004,SRT-10 Convertible,10 Cyl 8.3L,,,,,Outboard Left,discontinued,,,26.4 x 25.4 x 9.8 inches,17.50 Pounds,/parts/mopar-track-seat-adjuster~5093208aa.html
,5093209AA,TRACK Seat Adjuster,,2003-2004,SRT-10 Convertible,10 Cyl 8.3L,,,,,Inboard Left,discontinued,,,26.4 x 25.4 x 9.8 inches,17.90 Pounds,/parts/mopar-track-seat-adjuster~5093209aa.html
