ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5264927AC,LINE A/C Discharge,,"2008-2010, 2004-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,discontinued,,,11.7 x 9.3 x 3.6 inches,1.10 Pounds,/parts/mopar-line-a-c-discharge~5264927ac.html
2,5093080AA,TRANSDUCER Air Conditioning,,"2008, 2003-2006","COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,5073617AA,,,available,84.7,57.15,1.0 x 1.1 x 2.1 inches,0.50 Pounds,/parts/mopar-transducer-air-conditioning~5093080aa.html
3,5011346AA,VALVE CORE A/C Line,,"2008, 1997-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,5003461AA,,,available,31.95,22.14,0.3 x 3.8 x 4.1 inches,0.50 Pounds,/parts/mopar-valve-cor-service-port~5011346aa.html
4,5080519AA,O RING A/C Line,,"2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,13.5,9.44,0.8 x 0.8 x 0.3 inches,0.40 Pounds,/parts/mopar-o-ring-a-c-line~5080519aa.html
5,5093079AA,CLIP A/C Line,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,,,/parts/mopar-clip-a-c-discharge-line~5093079aa.html
6,5072868AA,O RING A/C Line,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,9.75,6.76,0.8 x 0.8 x 0.3 inches,0.40 Pounds,/parts/mopar-o-ring-a-c-line~5072868aa.html
7,5264988AD,LINE A/C Suction,,2004,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,,,68545796AA,,,available,200,169.2,30.2 x 20.6 x 11.0 inches,2.10 Pounds,/parts/mopar-line-a-c-suction~5264988ad.html
8,5011346AA,VALVE CORE A/C Line,,"2008, 1997-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",,,5003461AA,,,available,31.95,22.14,0.3 x 3.8 x 4.1 inches,0.50 Pounds,/parts/mopar-valve-cor-service-port~5011346aa.html
9,5019242AA,CAP A/C Check Valve,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,6.7,4.54,5.2 x 2.6 x 1.0 inches,0.50 Pounds,/parts/mopar-cap-a-c-charge-valve~5019242aa.html
10,5093081AA,CLIP A/C Line,,2003-2004,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,3,1,,,,available,12.15,9.55,2.3 x 1.7 x 0.7 inches,0.50 Pounds,/parts/mopar-clip-a-c-line~5093081aa.html
