ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5043002AA,BOTTLE Pressurized Coolant,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,5043002AB,,,available,118,97.23,14.1 x 11.2 x 7.9 inches,3.00 Pounds,/parts/mopar-bottle-pressurized-coolant~5043002aa.html
3,4596198,CAP Radiator,,1997-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,5086226AA,,available,37.85,26.45,9.5 x 6.1 x 1.0 inches,0.60 Pounds,/parts/mopar-cap-radiator~4596198.html
4,6503698,SCREW AND WASHER Truss Head M6-1.00x30.00,,2003-2004,"COMP. Coupe, SRT-10 Convertible",10 Cyl 8.3L,3,1,,,,discontinued,,,1.3 x 0.7 x 0.7 inches,0.50 Pounds,/parts/mopar-screw-truss-head~6503698.html
5,6503422,CLAMP Supply Hose 26 mm Diameter,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,2,1,6502017,,,available,8.6,5.88,0.9 x 1.3 x 1.7 inches,0.40 Pounds,/parts/mopar-clamp-supply-hose~6503422.html
6,6502018,CLAMP Hose M28.9 x 1.60,,"2008, 1992-2006","COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6104810AA,,available,18.35,12.82,1.5 x 1.4 x 0.6 inches,0.40 Pounds,/parts/mopar-clamp-hose~6502018.html
7,5037987AA,HOSE Heater Return,,,,,,,,,,discontinued,,,,,
8,5264929AA,HOSE Heater Supply,,,,,,,,,,discontinued,,,,,
9,5290217AA,CLIP Heater Hose,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,available,4.2,3.3,7.6 x 1.2 x 0.5 inches,0.60 Pounds,/parts/mopar-clip-heater-hose~5290217aa.html
10,5264931AA,HOSE Coolant Bottle Inlet,,,,,,,,,,discontinued,,,,,
11,5290218AA,HOSE Oil Cooler Return,,,,,,,,,,discontinued,,,,,
12,5290014AA,COOLER Engine Oil,,,,,,,,,,discontinued,,,,,
,4266423,HOSE Overflow Roll Stock,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",,,,,,available,318,211.5,19.4 x 20.1 x 4.1 inches,2.00 Pounds,/parts/mopar-hose-coolant-recovery-bottle~4266423.html
