ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,5037241AA,ROCKER ARM AND PIVOT Valve Includes Pedestal,,2004-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,10,1,5037241AB,,,discontinued,,,3.8 x 3.4 x 2.7 inches,1.20 Pounds,/parts/mopar-arm-valve~5037241aa.html
2,6036425AA,SCREW,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,,,,discontinued,,,2.6 x 0.5 x 0.5 inches,0.70 Pounds,/parts/mopar-screw~6036425aa.html
3,33003521,LOCK Valve Spring Retainer,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",40,1,,P4529218,,available,3.45,2.33,1.0 x 1.0 x 0.5 inches,0.50 Pounds,/parts/mopar-retainer-valve-spring-retainer~33003521.html
4,5037754AA,RETAINER Valve Spring,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,,4483745,,available,6.85,2.56,1.3 x 1.3 x 0.7 inches,0.70 Pounds,/parts/mopar-retainer-valve-spring~5037754aa.html
5,5004032AC,SPRING Valve,,2005-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,,5004032AB,,discontinued,,,2.2 x 1.3 x 1.3 inches,0.60 Pounds,/parts/mopar-spring-valve~5004032ac.html
6,5004031AB,SEAT Valve Spring,,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,,,,discontinued,,,1.6 x 1.5 x 0.6 inches,0.40 Pounds,/parts/mopar-seat-valve-spring~5004031ab.html
7,53009886,SEAL Valve Guide,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",10,1,,33002729,,available,8.95,6.17,1.0 x 0.9 x 0.8 inches,0.40 Pounds,/parts/mopar-seal-valve-guide~53009886.html
8,53009887,SEAL Valve Guide,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",10,8,,33002522,,available,15.65,10.83,1.1 x 0.7 x 0.7 inches,0.40 Pounds,/parts/mopar-seal-valve-guide~53009887.html
9,5037232AB,VALVE Intake Standard,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,10,1,,,,discontinued,,,6.8 x 2.8 x 2.8 inches,0.70 Pounds,/parts/mopar-valve-intake~5037232ab.html
10,5037890AA,VALVE Exhaust Standard,,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,10,1,,5037755AA,,discontinued,,,6.3 x 2.1 x 1.9 inches,0.70 Pounds,/parts/mopar-valve-exhaust~5037890aa.html
11,141195,DOWEL .25x.62,,1992-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",,,,,,discontinued,,,0.5 x 0.2 x 0.2 inches,0.40 Pounds,/parts/mopar-dowel-pin~141195.html
12,5004042AA,TAPPET Hyd. Roller,,2000-2006,"COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L",20,1,,,,discontinued,,,4.1 x 3.1 x 1.8 inches,0.80 Pounds,/parts/mopar-tappet-hyd-roller~5004042aa.html
13,5037057AC,CAMSHAFT Engine,,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,5037057AB,,discontinued,,,30.7 x 6.1 x 5.1 inches,10.90 Pounds,/parts/mopar-camshaft-engine~5037057ac.html
14,5093027AB,"CAMSHAFT Engine .002"" O/S Journal",,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,30.4 x 2.2 x 2.2 inches,12.30 Pounds,/parts/mopar-camshaft-engine~5093027ab.html
15,5093028AB,"CAMSHAFT Engine .003"" O/S Journal",,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,30.1 x 2.1 x 2.1 inches,12.30 Pounds,/parts/mopar-camshaft-engine~5093028ab.html
16,5093030AB,"CAMSHAFT Engine .030"" O/S Journal",,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,,,,,,discontinued,,,31.0 x 2.2 x 2.2 inches,12.80 Pounds,/parts/mopar-camshaft-engine~5093030ab.html
17,5037069AB,PUSH ROD Valve,,2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,20,1,5037808AC,,,available,6.7,5.13,7.9 x 0.6 x 0.6 inches,0.50 Pounds,/parts/mopar-pushrod-valve~5037069ab.html
18,5037068AA,YOKE Tappet Aligning,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,10,1,,,,discontinued,,,2.8 x 2.2 x 1.2 inches,0.50 Pounds,/parts/mopar-retainer-tappet-aligning~5037068aa.html
19,181065,BOLT Hex Head .25-20x1.00,,2003-2006,"COMP. Coupe, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.3L,10,1,,,,available,4.95,3.44,9.5 x 0.4 x 0.4 inches,2.30 Pounds,/parts/mopar-bolt~181065.html
