ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
2,6035625,SCREW [.190-16x.750],,,,11,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
3,6504791,"SCREW TAPPING, BUTTON HEAD M6 X 1.00 X 18.00",,,,2,1,,,discontinued,,,/parts/mopar-screw-tapping-button-head~6504791.html
4,1BY71TZZAD,PANEL Quarter,,,29,,,1BY71TZZAE,Left [BC]Left [BE]Left [CV]Left [GS]Left [K3]Left [RN]Left [RS]Left [X3]...View More,discontinued,,,/parts/mopar-panel-quarter~1by71tzzad.html
4,4865796AE,PANEL Quarter,Right,,27,,,,,discontinued,,,/parts/mopar-panel-quarter~4865796ae.html
4,4865797AE,PANEL Quarter,Left,,27,,,,,available,1965,1261.37,/parts/mopar-panel-quarter~4865797ae.html
5,5030330AB,HOUSING Fuel Filler,,,29,,,,,available,65.85,55.28,/parts/mopar-housing-fuel-filler~5030330ab.html
7,6036491AA,NUT Spring U Type For .164-18 Screw,,,,4,1,,,discontinued,,,/parts/mopar-nut-spring-u-type~6036491aa.html
10,5030093AE,PAN Trunk Primed,,,29,,,5030093AF,,available,3200,2712,/parts/mopar-pan-trunk-primed~5030093ae.html
11,6506962AA,NUT U M6x1.00,,,,4,1,,,discontinued,,,/parts/mopar-nut-u~6506962aa.html
12,6100567,SCREW AND WASHER Hex Head M6x1x25,,,,4,1,,,available,9.3,6.47,/parts/mopar-screw-hex-head~6100567.html
13,4865907AA,BRACKET Quarter Panel,,,,4,1,,,discontinued,,,/parts/mopar-bracket-quarter-panel~4865907aa.html
15,5029325AB,INSULATION Foil Backed Seal,,,,,,5029325AC,Quarter Paner to Exhaust,available,17.7,12.35,/parts/mopar-isolator-foil-backed-seal~5029325ab.html
17,6035625,SCREW [.190-16x.750],,,,11,1,,,available,18,12.52,/parts/mopar-screw-tapping~6035625.html
18,5029238AA,BUMPER Fuel Door,,,,2,1,,,discontinued,,,/parts/mopar-bumper-rubber~5029238aa.html
19,5030331AC,DOOR Fuel Fill,,,29,,,5030331AD,,available,674,575.7,/parts/mopar-door-fuel-fuel-fill~5030331ac.html
20,5029261AA,BRACKET Quarter Panel,Left,,,,,,,discontinued,,,/parts/mopar-bracket-quarter-panel~5029261aa.html
30,6505388AA,BOLT Torx M6X1.00X18.00,,,,9,1,,,available,2.7,1.86,/parts/mopar-bolt-torx~6505388aa.html
,4865768AA,BRACKET Quarter Inner,,,,2,1,,,discontinued,,,/parts/mopar-bracket-quarter-inner~4865768aa.html
,5029767AA,DEFLECTOR Air,,,,2,1,,,available,9.3,6.47,/parts/mopar-deflector-air~5029767aa.html
,5005570AA,EXHAUSTER A/C Air,,,,2,1,5005570AB,,available,109,80.78,/parts/mopar-exhauster-a-c-air~5005570aa.html
,5029445AA,INSULATION Foil Backed Seal,,,,,,,Left Large,available,13.1,10.43,/parts/mopar-isolator-foil-backed-seal~5029445aa.html
,5029446AA,INSULATION Foil Backed Seal,,,,,,,Right Small,discontinued,,,/parts/mopar-isolator-foil-backed-seal~5029446aa.html
,5029447AA,INSULATION Foil Backed Seal,,,,,,,Left Small,discontinued,,,/parts/mopar-isolator-foil-backed-seal~5029447aa.html
,5029448AA,INSULATION Foil Backed Seal,,,,,,,Right Medium,available,8.25,5.77,/parts/mopar-isolator-foil-backed-seal~5029448aa.html
,5029449AA,INSULATION Foil Backed Seal,,,,,,,Left Medium,available,6.8,4.01,/parts/mopar-isolator-foil-backed-seal~5029449aa.html
,5029633AB,ISOLATOR FOAM,,,,,,5029633AD,Left Door Surround Long,available,85.35,57.75,/parts/mopar-isolator-foam~5029633ab.html
,5029634AB,ISOLATOR FOAM,,,,,,5029634AD,Right Door Surround Short,available,52.55,45.9,/parts/mopar-isolator-foam~5029634ab.html
,5029635AB,ISOLATOR FOAM,,,,,,5029635AD,Left Door Surround Short,available,26.05,22.78,/parts/mopar-isolator-foam~5029635ab.html
,5030167AC,MUCKET B-Pillar to Quarter Panel,Left,,,,,68039527AB,,available,7.4,6.12,/parts/mopar-seal-b-pillar-to-quarter-panel~5030167ac.html
,6508699AA,SCREW Fuel Filler Tube Mounting Chrome Screw,,,,5,1,,,available,8.8,7.4,/parts/mopar-screw-fuel-filler-tube-mounting~6508699aa.html
,5030547AA,SEAL B Pillar Foam,Left,,,,,,,available,7.7,6.35,/parts/mopar-seal-b-pillar-foam~5030547aa.html
,5029175AB,SEAL Quarter Panel,,,,,,5029175AD,Left B-Pillar to Frame,available,22,17.42,/parts/mopar-seal-quarter-panel~5029175ab.html
,5029212AA,SEAL Quarter Panel,,,,,,5029212AB,Right B-Pillar Upper,available,9,6,/parts/mopar-seal-quarter-panel~5029212aa.html
,5029213AA,SEAL Quarter Panel,,,,,,,Left B-Pillar Upper,discontinued,,,/parts/mopar-seal-quarter-panel~5029213aa.html
