ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4874334AB,COLUMN Steering Tilt,,,,,,,,discontinued,,,/parts/mopar-column-steering~4874334ab.html
2,4470103,LEVER Tilt Column Release,,,,,,,,discontinued,,,/parts/mopar-lever-tilt-column-release~4470103.html
4,6504926AA,SCREW Hex Flange Head M10x1.5x40,,,,,,,,available,5.15,3.5,/parts/mopar-screw-hex-flange-head~6504926aa.html
5,KJ95JX8AB,SHROUD Steering Column,,,,,,,,discontinued,,,/parts/mopar-shroud-steering-column~kj95jx8ab.html
6,DH69JX8AC,SHROUD Lock Housing,,,,,,,,discontinued,,,/parts/mopar-shroud-lock-housing~dh69jx8ac.html
7,BA65KX8,SHROUD Steering Column,,,,,,,,discontinued,,,/parts/mopar-retainer-steering-column~ba65kx8.html
8,BA65KX8,SHROUD Steering Column,,,,,,,,discontinued,,,/parts/mopar-retainer-steering-column~ba65kx8.html
9,4470105,SCREW Filister Head #8-16x.25,,,,,,,,discontinued,,,/parts/mopar-screw-filister-head~4470105.html
10,6035142,SCREW .164-32x1.00 .164-32x1.00,,,,,,,,discontinued,,,/parts/mopar-screw~6035142.html
11,6502390,STUD M6x1.00x43.80,,,,2,1,,,discontinued,,,/parts/mopar-retainer~6502390.html
13,6100517,NUT Hex Flange Lock M8 Phosphate,,,,2,1,,,available,5.3,3.61,/parts/mopar-nut-hex-flange-lock~6100517.html
14,6501730,NUT Retainer M6 x 1.00,,,,2,1,,,discontinued,,,/parts/mopar-nut-retainer~6501730.html
15,6101308,NUT U M6x1.00,,,,2,1,,,available,6.2,4.19,/parts/mopar-nut-u~6101308.html
,4470605,KNOB TILT LEVER RELEASE,,,,,,,,discontinued,,,/parts/mopar-lever-tilt-lever-release~4470605.html
