ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5245335,ROCKER ARM Valve,,,,20,1,,,discontinued,,,/parts/mopar-arm-valve~5245335.html
2,5245336,PIVOT Rocker Arm,,,,20,1,,,discontinued,,,/parts/mopar-arm-rocker-arm~5245336.html
3,4848550,RETAINER Rocker Arm Pedestal,,,,10,1,,,discontinued,,,/parts/mopar-retainer-rocker-arm-pedestal~4848550.html
4,6034499,BOLT Hex Flange Head .375-16x1.50,,,,20,1,,,discontinued,,,/parts/mopar-screw-hex-flange-head~6034499.html
5,33003521,LOCK Valve Spring Retainer,,,,20,1,,,available,3.45,2.33,/parts/mopar-retainer-valve-spring-retainer~33003521.html
6,5245374,RETAINER Valve Spring,,,,20,1,,,discontinued,,,/parts/mopar-retainer-valve-spring~5245374.html
7,4761616,SPRING PACKAGE Valve,,,,20,1,,,discontinued,,,/parts/mopar-spring-valve-serviced-in-sets-only~4761616.html
8,5245162,SEAT Valve Spring,,,,20,1,,,discontinued,,,/parts/mopar-seat-valve-spring~5245162.html
9,53009886,SEAL Valve Guide,,,,10,1,,,available,8.95,6.17,/parts/mopar-seal-valve-guide~53009886.html
10,53009887,SEAL Valve Guide,,,,10,8,,,available,15.65,10.83,/parts/mopar-seal-valve-guide~53009887.html
11,4763747,VALVE Intake Standard,,,,10,1,,,discontinued,,,/parts/mopar-valve-intake~4763747.html
14,4763748,VALVE Exhaust Standard,,,,10,1,,,discontinued,,,/parts/mopar-valve-exhaust~4763748.html
19,5245071,PLUG Camshaft,,,,,,,,discontinued,,,/parts/mopar-plug-camshaft~5245071.html
20,141195,DOWEL .25x.62,,,,,,,,discontinued,,,/parts/mopar-dowel-pin~141195.html
21,4713439,TAPPET PACKAGE Valve,,,,20,1,,,discontinued,,,/parts/mopar-tappetpkg-valve~4713439.html
22,4763708,CAMSHAFT Engine,,,,,,,,discontinued,,,/parts/mopar-camshaft-engine~4763708.html
25,4848548,PUSH ROD Valve,,,,20,,,,discontinued,,,
26,5245169,YOKE Tappet Aligning,,,,10,1,,,discontinued,,,/parts/mopar-retainer-tappet-aligning~5245169.html
27,5245170,BOLT .25-20x.88,,,,10,1,,,discontinued,,,/parts/mopar-bolt~5245170.html
,4883697AA,CAMSHAFT Engine,,,,,,,[+.030 Oversized Journal - White],discontinued,,,/parts/mopar-camshaft-engine~4883697aa.html
,4883695AA,"CAMSHAFT Engine .002"" O/S Journal",,,,,,,,discontinued,,,/parts/mopar-camshaft~4883695aa.html
,5096010AA,INSERT Valve Guide,,,,,,,,discontinued,,,
,4883702AA,"VALVE Exhaust .005"" O/S",,,,,,,,discontinued,,,/parts/mopar-valve-exhaust~4883702aa.html
,4883703AA,"VALVE Exhaust .015"" O/S",,,,,,,,available,121,21.01,/parts/mopar-valve-exhaust~4883703aa.html
,4883704AA,"VALVE Exhaust .030"" O/S",,,,,,,,discontinued,,,
,4883699AA,"VALVE Intake .003"" O/S",,,,,,,,discontinued,,,/parts/mopar-valve-intake~4883699aa.html
,4883700AA,"VALVE Intake .015"" O/S",,,,,,,,discontinued,,,/parts/mopar-valve-intake~4883700aa.html
