ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,5NJ31DX9AA,SHIELD Recliner,,,,,,,"Left [-KX], [JTD], [XSQ]Left [-RX], [JTD], [XSQ]Left [-VX], [JTD]Left [-VX], [JTD], [XSQ]Left [-X9], [JTD]Left [-X9], [JTD], [XSQ]...View More",available,27.75,24.23,/parts/mopar-shield-recliner~5nj31dx9aa.html
3,68210980AA,CABLE Seat Back Release Recliner,,,,,,,,available,137,92.14,/parts/mopar-cable-seat-back-release~68210980aa.html
4,5NJ29DX9AA,SHIELD Seat,,,,,,,"Left Inboard [-KX], [JTD]Left Inboard [-KX], [JTD], [XSQ]Left Inboard [-RX], [JTD]Left Inboard [-RX], [JTD], [XSQ]Left Inboard [-VX], [JTD]Left Inboard [-VX], [JTD], [XSQ]Left Inboard [-X9], [JTD]Left Inboard [-X9], [JTD], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj29dx9aa.html
4,5NJ34DX9AA,SHIELD Seat,,,,,,,"Right Outboard [-KX], [JTD], [LAX]Right Outboard [-KX], [JTD], [LAX], [XSQ]Right Outboard [-RX], [JTD], [LAX]Right Outboard [-RX], [JTD], [LAX], [XSQ]Right Outboard [-VX], [JTD], [LAX]Right Outboard [-VX], [JTD], [LAX], [XSQ]Right Outboard [-X9], [JTD], [LAX]Right Outboard [-X9], [JTD], [LAX], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj34dx9aa.html
4,5NJ35DX9AA,SHIELD Seat,,,,,,,"Left Outboard [-KX], [JTD]Left Outboard [-KX], [JTD], [XSQ]Left Outboard [-RX], [JTD]Left Outboard [-RX], [JTD], [XSQ]Left Outboard [-VX], [JTD]Left Outboard [-VX], [JTD], [XSQ]Left Outboard [-X9], [JTD]Left Outboard [-X9], [JTD], [XSQ]...View More",discontinued,,,/parts/mopar-shield-seat~5nj35dx9aa.html
6,68210981AA,CABLE Seat Adjuster Height Adjustment,,,,,,,,available,169,109.63,/parts/mopar-cable-seat-adjuster~68210981aa.html
7,68206493AA,MOTOR Power Seat,,,,3,1,,,available,224,187.88,/parts/mopar-motor-power-seat~68206493aa.html
8,68206488AA,BRACKET Switch,,,,,,,"Right [JTD], [LAX]Right [JTD], [LAX], [XSQ]",discontinued,,,
9,68210407AA,RISER Seat,,,,,,,"Left [JTD]Left [JTD], [LAX]Left [JTD], [LAX], [XSQ]Left [JTD], [XSQ]...View More",unavailable,779,664.62,/parts/mopar-riser-seat~68210407aa.html
10,68206494AA,CABLE Adjuster Fore and Aft,,,,,,,,available,48,40.78,/parts/mopar-cable-adjuster~68206494aa.html
11,68385587AA,SCREW Seat,,,,,,,,discontinued,,,/parts/mopar-screw-seat~68385587aa.html
12,68206560AA,ADJUSTER Power Seat,,,,,,,"Right [JTD], [LAX]Right [JTD], [LAX], [XSQ]",available,2510,1655.5,/parts/mopar-adjuster-power-seat~68206560aa.html
,6509488AA,BOLT Hex Head M10X1.50X40.00 Seat Mounting,,,,2,1,,,available,4.45,3.09,/parts/mopar-bolt-hex-head~6509488aa.html
,68210413AA,CLIP Seat Side Shield Mounting,,,,6,1,,,available,9.9,6.35,/parts/mopar-clip-seat~68210413aa.html
,68210415AA,NUT Seat Bladder Gauge Attaching,,,,2,1,,,available,8.25,5.77,/parts/mopar-nut-seat~68210415aa.html
,68206489AA,NUT Seat Cable Mounting,,,,4,,,,discontinued,,,
,68206490AA,WASHER Lock Cushion Cable,,,,,,,,discontinued,,,
