ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
1,68202419AD,COVER Hinge,Left,2015-2016,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68202419AE,,,available,288,191.25,26.0 x 23.7 x 8.4 inches,5.50 Pounds,/parts/mopar-cover-hinge~68202419ad.html
2,6507167AA,SCREW AND WASHER Hex Head M5X0.8X28.00 Use 06507167AA,,"2014-2017, 2008-2010, 1999-2006","ACR-X Coupe, COMP. Coupe, GTS Coupe, GTS-L Coupe, RT/10 Convertible, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.0L, 10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,6102086AA,,available,11,7.63,1.4 x 0.9 x 0.9 inches,0.50 Pounds,/parts/mopar-screw-hex-head~6507167aa.html
4,68144483AC,BRACKET Hinge Cover,Left,2015-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68144483AD,"68144483AA, 68144483AB",,available,42.25,29.47,15.8 x 5.3 x 2.3 inches,1.70 Pounds,/parts/mopar-bracket-hinge-cover~68144483ac.html
5,6102238AA,NUT AND WASHER Hex M6X1.00,,"2013-2017, 2008-2010, 2003-2006","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,,available,16.7,11.65,0.9 x 0.9 x 0.6 inches,0.40 Pounds,/parts/mopar-nut-hex~6102238aa.html
6,68170627AA,BRACKET Hood Release,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,,,available,49.45,42,5.9 x 3.6 x 3.2 inches,0.80 Pounds,/parts/mopar-bracket-hood-release~68170627aa.html
7,68096355AB,SUPPORT Fender,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68096355AA,,available,72.3,58.22,12.9 x 12.4 x 5.4 inches,22.90 Pounds,/parts/mopar-support-fender~68096355ab.html
8,68231982AA,BRACE Engine Box Reinforcement,,2016,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,77070064,,[XED],available,3155,2847.6,36.9 x 37.3 x 9.0 inches,15.80 Pounds,/parts/mopar-brace-engine-box-reinforcement~68231982aa.html
9,6506710AA,SCREW AND WASHER Hex Head M8-1.25x22.00,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,2,1,,,,available,11.05,7.69,0.1 x 0.1 x 0.1 inches,0.40 Pounds,/parts/mopar-screw-hex-head~6506710aa.html
10,68141079AB,REINFORCEMENT Longitudinal,Left,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,,68141079AA,,available,523,423.5,,9.10 Pounds,/parts/mopar-reinforce-longitudinal~68141079ab.html
11,6511067AA,NUT AND WASHER Hex Lock Coned Washer M8x1.25,,2014-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,6,1,,,,available,2.35,1.47,,0.50 Pounds,/parts/mopar-nut-hex-lock-coned-washer~6511067aa.html
12,68139708AG,SHIELD Splash,Right,2016,"SRT, SRT ACR, SRT GTC, SRT GTS",10 Cyl 8.4L,,,68139708AH,,,unavailable,2575,1745.85,32.6 x 26.5 x 22.9 inches,12.60 Pounds,/parts/mopar-shield-splash~68139708ag.html
13,6508387AA,SCREW Pan Head M6X1.00X22.00,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,6508611AA,,,available,4.65,3.2,1.4 x 0.8 x 0.8 inches,0.40 Pounds,/parts/mopar-screw-pan-head~6508387aa.html
14,6503598,PUSH PIN M8X21,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,3,1,,68225215AA,,available,12.75,8.91,1.5 x 1.1 x 1.1 inches,0.40 Pounds,/parts/mopar-push-pin~6503598.html
