ref_no,part_number,description,side,year_range,fitting_vehicle_options,require_quantity,package_quantity,replaced_by,notes,status,msrp,sale_price,detail_url
1,4874859,BIN Floor Console,,,,,,,,available,193.69,152.21,/parts/mopar-bin-floor-console~4874859.html
1,LC171XBAD,PANEL Bulkhead Trim,,,,,,,"Black, (w/5-Point Seat Belt Harness",discontinued,,,/parts/mopar-panel-bulkhead-trim~lc171xbad.html
2,LC171XBAD,PANEL Bulkhead Trim,,,,,,,"Black, ( w/Racing Style 5-Point Restraint System)",discontinued,,,/parts/mopar-panel-bulkhead-trim~lc171xbad.html
4,HC81LX9,BEZEL Seat Belt,,,,,,,Left Black,available,5.3,4.17,/parts/mopar-bezel-seat-belt~hc81lx9.html
4,6035085,SCREW Tapping .164-15x1,,,,4,1,,,discontinued,,,/parts/mopar-screw-tapping~6035085.html
5,HC81LX9,BEZEL Seat Belt,,,,,,,Left Black,available,5.3,4.17,/parts/mopar-bezel-seat-belt~hc81lx9.html
5,4763504,BUMPER Console Lid,,,,2,1,,,discontinued,,,/parts/mopar-stop-bmpr-console-lid~4763504.html
6,4874868,STRIKER Glove Box Door Latch,,,,,,,,discontinued,,,/parts/mopar-striker-glove-box-door-latch~4874868.html
7,4763504,BUMPER Console Lid,,,,2,1,,,discontinued,,,/parts/mopar-stop-bmpr-console-lid~4763504.html
7,4874869,HINGE Glovebox,,,,,,,,available,9.32,7.32,/parts/mopar-hinge-glovebox~4874869.html
8,RE851X7AB,DOOR Rear Cargo,,,,,,,,discontinued,,,
8,4874869,HINGE Glovebox,,,,,,,,available,9.32,7.32,/parts/mopar-hinge-glovebox~4874869.html
9,SB951X7AA,DOOR Rear Cargo,,,,,,,,discontinued,,,/parts/mopar-glove-box-rear-cargo~sb951x7aa.html
10,QL021XBAD,PANEL Quarter,,,,,,,"Right Black, ( w/Racing Style 5-Point Restraint System)",discontinued,,,/parts/mopar-panel-quarter~ql021xbad.html
10,QL031X7AE,PANEL Quarter,,,,,,,"Left Black, (w/o Racing Style 5-Point Restraint System)",discontinued,,,/parts/mopar-panel-quarter~ql031x7ae.html
10,QL031XBAD,PANEL Quarter,,,,,,,"Left Black, (w/Racing Style 5-Point Restraint System)",discontinued,,,/parts/mopar-panel-quarter~ql031xbad.html
10,PS131X7AD,PANEL Quarter Trim,,,,,,,Left Black,discontinued,,,/parts/mopar-panel-quarter-trim~ps131x7ad.html
11,6505390AA,SCREW Oval Head,,,,4,1,,,discontinued,,,/parts/mopar-screw-oval-head~6505390aa.html
12,55176291,BUMPER Steel Insert,,,,4,1,,,available,17,12.84,/parts/mopar-bumper-steel-insert~55176291.html
12,6035451,"NUT/SPRING ""U""1THD For .164-15 Screw",,,,5,1,,,discontinued,,,/parts/mopar-screw-u-1thd~6035451.html
13,4854293AA,BRACKET Quarter Trim,Left,,,,,,,discontinued,,,/parts/mopar-bracket-quarter-trim~4854293aa.html
13,4848863AA,PATCH Floor Pan Rear Corner,,,,2,1,,,discontinued,,,/parts/mopar-shield-floor-pan-rear-corner~4848863aa.html
14,QV59DX9AB,COVER Quarter Trim Opening,,,,,,,Left Black,discontinued,,,/parts/mopar-cover-quarter-trim-opening~qv59dx9ab.html
14,6034384,SCREW Pan Head .437-20x1.15,,,,4,1,,,discontinued,,,/parts/mopar-screw-pan-head~6034384.html
15,4848863AA,PATCH Floor Pan Rear Corner,,,,2,1,,,discontinued,,,/parts/mopar-shield-floor-pan-rear-corner~4848863aa.html
16,QV59DX9AB,COVER Quarter Trim Opening,,,,,,,Left Black,discontinued,,,/parts/mopar-cover-quarter-trim-opening~qv59dx9ab.html
,6502871,BOLT M6.3x22.80,,,,4,1,,,available,9.3,6.47,/parts/mopar-push-pin~6502871.html
,P894DX9,LATCH Glovebox,,,,,,,Black,discontinued,,,
,P894JX9,LATCH Glovebox,,,,,,,Black,discontinued,,,/parts/mopar-latch-glovebox~p894jx9.html
,P894JX9,LATCH Glovebox,,,,,,,Black,discontinued,,,/parts/mopar-latch-glovebox~p894jx9.html
